date,value
2021-08-03,105.79
2021-08-04,109.75
2021-08-05,114.91
2021-08-06,111.07
2021-08-07,118.74
2021-08-08,115.71
2021-08-09,127.77
2021-08-10,121.58
2021-08-11,120.03
2021-08-12,115.36
2021-08-13,117.07
2021-08-14,112.41
2021-08-15,111.83
2021-08-16,111.98
2021-08-17,113.03
2021-08-18,112.93
2021-08-19,112.14
2021-08-20,110.2
2021-08-21,108.21
2021-08-22,107.13
2021-08-23,107.08
2021-08-24,106.13
2021-08-25,103.62
2021-08-26,102.92
2021-08-27,102.06
2021-08-28,98.27
2021-08-29,99.54
2021-08-30,103.79
2021-08-31,104.64
2021-09-01,113.63
2021-09-02,110.75
2021-09-03,106.48
2021-09-04,107.6
2021-09-05,109.21
2021-09-06,107.56
2021-09-07,110.41
2021-09-08,107.7
2021-09-09,106.28
2021-09-10,104.56
2021-09-11,105.08
2021-09-12,106.1
2021-09-13,106.25
2021-09-14,106.64
2021-09-15,103.59
2021-09-16,98.61
2021-09-17,98.52
2021-09-18,97.54
2021-09-19,96.98
2021-09-20,104.64
2021-09-21,111.21
2021-09-22,100.77
2021-09-23,97.82
2021-09-24,101.81
2021-09-25,100.44
2021-09-26,100.62
2021-09-27,104.71
2021-09-28,109.77
2021-09-29,104.62
2021-09-30,103.19
2021-10-01,96.12
2021-10-02,94.17
2021-10-03,96.24
2021-10-04,99.76
2021-10-05,100.91
2021-10-06,101.65
2021-10-07,101.57
2021-10-08,99.01
2021-10-09,97.63
2021-10-10,98.5
2021-10-11,98.99
2021-10-12,101.29
2021-10-13,101.07
2021-10-14,102.76
2021-10-15,100.71
2021-10-16,92.25
2021-10-17,97.8
2021-10-18,103.18
2021-10-19,103.74
2021-10-20,113.61
2021-10-21,110.13
2021-10-22,103.5
2021-10-23,103.74
2021-10-24,105.65
2021-10-25,103.1
2021-10-26,103.18
2021-10-27,109.02
2021-10-28,110.39
2021-10-29,107.13
2021-10-30,107.37
2021-10-31,108.41
2021-11-01,107.67
2021-11-02,111.84
2021-11-03,109.19
2021-11-04,107.17
2021-11-05,103.82
2021-11-06,106.48
2021-11-07,104.02
2021-11-08,105.13
2021-11-09,104.51
2021-11-10,105.05
2021-11-11,103.92
2021-11-12,107.06
2021-11-13,105.93
2021-11-14,103.24
2021-11-15,102.78
2021-11-16,110.64
2021-11-17,109.74
2021-11-18,112.49
2021-11-19,106.59
2021-11-20,106.77
2021-11-21,106.26
2021-11-22,112.04
2021-11-23,110.9
2021-11-24,109.53
2021-11-25,106.62
2021-11-26,107.26
2021-11-27,103.51
2021-11-28,105.58
2021-11-29,104.75
2021-11-30,105.95
2021-12-01,106.36
2021-12-02,106.91
2021-12-03,106.88
2021-12-04,106.71
2021-12-05,109.05
2021-12-06,107.38
2021-12-07,106.56
2021-12-08,107.08
2021-12-09,109.56
2021-12-10,112.23
2021-12-11,108.69
2021-12-12,112.55
2021-12-13,112.45
2021-12-14,110.34
2021-12-15,109.05
2021-12-16,103.39
2021-12-17,100.11
2021-12-18,100.48
2021-12-19,102.47
2021-12-20,102.37
2021-12-21,102.21
2021-12-22,99.7
2021-12-23,93.93
2021-12-24,94.03
2021-12-25,91.73
2021-12-26,88.58
2021-12-27,92.17
2021-12-28,88.8
2021-12-29,93.37
2021-12-30,92.62
2021-12-31,83.1
2022-01-01,79.38
2022-01-02,80.9
2022-01-03,80.04
2022-01-04,79.12
2022-01-05,85.44
2022-01-06,80.89
2022-01-07,84.85
2022-01-08,83.21
2022-01-09,84.36
2022-01-10,85.77
2022-01-11,82.17
2022-01-12,79.85
2022-01-13,75.5
2022-01-14,72.08
2022-01-15,70.72
2022-01-16,71.8
2022-01-17,72.74
2022-01-18,73.93
2022-01-19,73.75
2022-01-20,74.66
2022-01-21,92.74
2022-01-22,95.29
2022-01-23,91.8
2022-01-24,94.78
2022-01-25,91.84
2022-01-26,95.83
2022-01-27,97.76
2022-01-28,84.96
2022-01-29,83.81
2022-01-30,83.79
2022-01-31,82.83
2022-02-01,84.44
2022-02-02,87.39
2022-02-03,88.01
2022-02-04,82.3
2022-02-05,80.06
2022-02-06,81.46
2022-02-07,80.86
2022-02-08,81.16
2022-02-09,81.95
2022-02-10,82.44
2022-02-11,85.14
2022-02-12,82.55
2022-02-13,85.9
2022-02-14,82.13
2022-02-15,78.42
2022-02-16,75.26
2022-02-17,82.73
2022-02-18,78.27
2022-02-19,76.89
2022-02-20,92.7
2022-02-21,95.26
2022-02-22,89.93
2022-02-23,90.24
2022-02-24,93.77
2022-02-25,83.64
2022-02-26,82.21
2022-02-27,92.48
2022-02-28,85.85
2022-03-01,86.01
2022-03-02,81.6
2022-03-03,84.11
2022-03-04,88.4
2022-03-05,85.13
2022-03-06,87.73
2022-03-07,92.58
2022-03-08,90.62
2022-03-09,89.59
2022-03-10,88.79
2022-03-11,91.27
2022-03-12,90.33
2022-03-13,92.24
2022-03-14,91.01
2022-03-15,91.59
2022-03-16,87.32
2022-03-17,83.11
2022-03-18,78.88
2022-03-19,80.18
2022-03-20,81.87
2022-03-21,82.66
2022-03-22,80.85
2022-03-23,77.7
2022-03-24,76.06
2022-03-25,70.71
2022-03-26,71.33
2022-03-27,71.65
2022-03-28,72.6
2022-03-29,71.14
2022-03-30,70.8
2022-03-31,75.03
2022-04-01,70.62
2022-04-02,68.77
2022-04-03,69.33
2022-04-04,68.69
2022-04-05,70.89
2022-04-06,77.04
2022-04-07,72.68
2022-04-08,70.66
2022-04-09,66.75
2022-04-10,70.45
2022-04-11,73.72
2022-04-12,69.88
2022-04-13,69.25
2022-04-14,66.83
2022-04-15,65.38
2022-04-16,65.07
2022-04-17,66.91
2022-04-18,68.49
2022-04-19,66.78
2022-04-20,67.34
2022-04-21,68.08
2022-04-22,65.25
2022-04-23,65.59
2022-04-24,66.51
2022-04-25,72.83
2022-04-26,72.36
2022-04-27,71.66
2022-04-28,71.27
2022-04-29,66.73
2022-04-30,69.72
2022-05-01,68.08
2022-05-02,69.68
2022-05-03,72.62
2022-05-04,68.55
2022-05-05,70.94
2022-05-06,68.53
2022-05-07,70.54
2022-05-08,72.52
2022-05-09,89.08
2022-05-10,87.71
2022-05-11,110.36
2022-05-12,132.18
2022-05-13,108.8
2022-05-14,103.6
2022-05-15,104.32
2022-05-16,105.33
2022-05-17,97.29
2022-05-18,107.9
2022-05-19,99.01
2022-05-20,98.59
2022-05-21,91.4
2022-05-22,92.22
2022-05-23,92.17
2022-05-24,91.61
2022-05-25,93.34
2022-05-26,95.91
2022-05-27,98.7
2022-05-28,94.45
2022-05-29,95.32
2022-05-30,90.14
2022-05-31,88.86
2022-06-01,90.86
2022-06-02,87.9
2022-06-03,86.7
2022-06-04,85.97
2022-06-05,86.21
2022-06-06,81.82
2022-06-07,87.34
2022-06-08,88.27
2022-06-09,87.33
2022-06-10,92.46
2022-06-11,97.85
2022-06-12,105.81
2022-06-13,134.62
2022-06-14,130.25
2022-06-15,118.75
2022-06-16,135.82
2022-06-17,123.1
2022-06-18,137.59
2022-06-19,130.05
2022-06-20,119.12
2022-06-21,118.37
2022-06-22,118.59
2022-06-23,111.57
2022-06-24,114.98
2022-06-25,111.21
2022-06-26,111.25
2022-06-27,111.69
2022-06-28,111.42
2022-06-29,116.29
2022-06-30,120.04
2022-07-01,119.0
2022-07-02,114.59
2022-07-03,114.47
2022-07-04,107.35
2022-07-05,108.79
2022-07-06,105.27
2022-07-07,104.64
2022-07-08,100.02
2022-07-09,96.75
2022-07-10,100.04
2022-07-11,106.86
2022-07-12,110.72
2022-07-13,103.41
2022-07-14,100.56
2022-07-15,101.13
2022-07-16,108.0
2022-07-17,105.94
2022-07-18,116.1
2022-07-19,112.62
2022-07-20,112.91
2022-07-21,109.23
2022-07-22,113.38
2022-07-23,113.35
2022-07-24,115.24
2022-07-25,114.06
2022-07-26,112.5
2022-07-27,105.71
2022-07-28,110.59
2022-07-29,109.44
2022-07-30,109.12
2022-07-31,113.75
2022-08-01,112.97
2022-08-02,108.9
2022-08-03,109.22
2022-08-04,108.52
2022-08-05,107.58
2022-08-06,108.46
2022-08-07,108.62
2022-08-08,109.54
2022-08-09,110.3
2022-08-10,105.68
2022-08-11,102.66
2022-08-12,100.96
2022-08-13,104.33
2022-08-14,105.65
2022-08-15,104.62
2022-08-16,103.83
2022-08-17,108.97
2022-08-18,106.75
2022-08-19,117.32
2022-08-20,111.74
2022-08-21,114.19
2022-08-22,114.19
2022-08-23,111.38
2022-08-24,110.74
2022-08-25,111.8
2022-08-26,112.06
2022-08-27,111.92
2022-08-28,117.48
2022-08-29,112.91
2022-08-30,114.33
2022-08-31,115.45
2022-09-01,114.94
2022-09-02,111.4
2022-09-03,113.28
2022-09-04,111.56
2022-09-05,109.75
2022-09-06,112.06
2022-09-07,112.16
2022-09-08,114.9
2022-09-09,113.11
2022-09-10,113.35
2022-09-11,115.45
2022-09-12,115.1
2022-09-13,115.61
2022-09-14,116.01
2022-09-15,103.25
2022-09-16,100.95
2022-09-17,95.52
2022-09-18,103.33
2022-09-19,94.69
2022-09-20,99.96
2022-09-21,103.3
2022-09-22,100.03
2022-09-23,100.74
2022-09-24,96.26
2022-09-25,98.6
2022-09-26,98.97
2022-09-27,98.65
2022-09-28,100.48
2022-09-29,99.87
2022-09-30,93.41
2022-10-01,95.09
2022-10-02,96.97
2022-10-03,88.82
2022-10-04,89.29
2022-10-05,89.08
2022-10-06,84.73
2022-10-07,82.02
2022-10-08,80.4
2022-10-09,82.41
2022-10-10,82.87
2022-10-11,85.07
2022-10-12,85.06
2022-10-13,83.6
2022-10-14,79.74
2022-10-15,79.64
2022-10-16,79.8
2022-10-17,74.0
2022-10-18,76.82
2022-10-19,75.98
2022-10-20,76.62
2022-10-21,75.03
2022-10-22,73.1
2022-10-23,72.94
2022-10-24,76.2
2022-10-25,79.52
2022-10-26,88.34
2022-10-27,82.09
2022-10-28,78.57
2022-10-29,83.62
2022-10-30,86.07
2022-10-31,87.38
2022-11-01,86.24
2022-11-02,79.84
2022-11-03,74.01
2022-11-04,78.21
2022-11-05,77.92
2022-11-06,80.67
2022-11-07,89.29
2022-11-08,104.85
2022-11-09,153.93
2022-11-10,124.99
2022-11-11,124.63
2022-11-12,125.5
2022-11-13,136.34
2022-11-14,125.94
2022-11-15,110.49
2022-11-16,122.98
2022-11-17,102.94
2022-11-18,99.21
2022-11-19,93.18
2022-11-20,108.84
2022-11-21,105.62
2022-11-22,102.72
2022-11-23,93.64
2022-11-24,91.16
2022-11-25,85.58
2022-11-26,84.81
2022-11-27,86.26
2022-11-28,89.97
2022-11-29,85.38
2022-11-30,82.59
2022-12-01,82.83
2022-12-02,76.34
2022-12-03,81.37
2022-12-04,80.38
2022-12-05,80.84
2022-12-06,78.69
2022-12-07,81.97
2022-12-08,72.86
2022-12-09,78.64
2022-12-10,79.71
2022-12-11,82.37
2022-12-12,79.7
2022-12-13,79.2
2022-12-14,73.19
2022-12-15,71.98
2022-12-16,78.05
2022-12-17,76.63
2022-12-18,76.37
2022-12-19,77.39
2022-12-20,72.45
2022-12-21,72.11
2022-12-22,69.92
2022-12-23,67.0
2022-12-24,68.3
2022-12-25,71.38
2022-12-26,68.81
2022-12-27,69.16
2022-12-28,70.07
2022-12-29,68.58
2022-12-30,63.92
2022-12-31,63.9
2023-01-01,61.64
2023-01-02,62.4
2023-01-03,62.24
2023-01-04,60.53
2023-01-05,58.85
2023-01-06,59.76
2023-01-07,58.76
2023-01-08,58.15
2023-01-09,61.97
2023-01-10,62.11
2023-01-11,63.37
2023-01-12,66.43
2023-01-13,70.29
2023-01-14,81.69
2023-01-15,78.81
2023-01-16,76.93
2023-01-17,75.66
2023-01-18,75.35
2023-01-19,68.99
2023-01-20,67.58
2023-01-21,71.16
2023-01-22,70.66
2023-01-23,71.13
2023-01-24,69.54
2023-01-25,66.84
2023-01-26,65.15
2023-01-27,62.91
2023-01-28,62.31
2023-01-29,67.7
2023-01-30,67.17
2023-01-31,65.95
2023-02-01,68.38
2023-02-02,69.88
2023-02-03,68.01
2023-02-04,68.55
2023-02-05,70.16
2023-02-06,68.85
2023-02-07,67.34
2023-02-08,66.06
2023-02-09,65.26
2023-02-10,65.04
2023-02-11,63.57
2023-02-12,63.66
2023-02-13,66.56
2023-02-14,62.52
2023-02-15,64.07
2023-02-16,68.54
2023-02-17,69.26
2023-02-18,66.51
2023-02-19,68.43
2023-02-20,67.39
2023-02-21,67.87
2023-02-22,62.97
2023-02-23,61.35
2023-02-24,55.4
2023-02-25,57.26
2023-02-26,57.68
2023-02-27,57.4
2023-02-28,56.25
2023-03-01,60.16
2023-03-02,60.01
2023-03-03,57.76
2023-03-04,56.88
2023-03-05,57.04
2023-03-06,57.61
2023-03-07,57.07
2023-03-08,57.31
2023-03-09,60.78
2023-03-10,63.61
2023-03-11,68.47
2023-03-12,65.83
2023-03-13,68.8
2023-03-14,66.9
2023-03-15,65.06
2023-03-16,62.78
2023-03-17,66.56
2023-03-18,69.53
2023-03-19,75.18
2023-03-20,67.72
2023-03-21,70.31
2023-03-22,65.54
2023-03-23,69.75
2023-03-24,66.91
2023-03-25,64.24
2023-03-26,64.97
2023-03-27,65.05
2023-03-28,65.26
2023-03-29,66.75
2023-03-30,65.54
2023-03-31,62.74
2023-04-01,62.33
2023-04-02,63.1
2023-04-03,63.73
2023-04-04,65.42
2023-04-05,64.24
2023-04-06,62.66
2023-04-07,59.6
2023-04-08,57.46
2023-04-09,60.36
2023-04-10,64.04
2023-04-11,62.61
2023-04-12,61.48
2023-04-13,62.18
2023-04-14,59.52
2023-04-15,61.56
2023-04-16,64.34
2023-04-17,61.52
2023-04-18,61.22
2023-04-19,60.02
2023-04-20,58.99
2023-04-21,60.49
2023-04-22,59.33
2023-04-23,57.22
2023-04-24,59.81
2023-04-25,56.54
2023-04-26,57.56
2023-04-27,55.74
2023-04-28,53.08
2023-04-29,53.4
2023-04-30,53.56
2023-05-01,53.8
2023-05-02,54.25
2023-05-03,54.36
2023-05-04,52.57
2023-05-05,53.54
2023-05-06,51.74
2023-05-07,54.4
2023-05-08,53.22
2023-05-09,54.53
2023-05-10,51.55
2023-05-11,52.98
2023-05-12,51.97
2023-05-13,51.32
2023-05-14,51.01
2023-05-15,52.64
2023-05-16,51.18
2023-05-17,49.47
2023-05-18,47.15
2023-05-19,46.49
2023-05-20,47.17
2023-05-21,46.13
2023-05-22,48.08
2023-05-23,50.59
2023-05-24,50.45
2023-05-25,46.77
2023-05-26,46.24
2023-05-27,44.37
2023-05-28,48.02
2023-05-29,45.71
2023-05-30,43.57
2023-05-31,42.28
2023-06-01,42.3
2023-06-02,42.77
2023-06-03,42.02
2023-06-04,41.59
2023-06-05,40.35
2023-06-06,42.53
2023-06-07,41.64
2023-06-08,40.94
2023-06-09,40.86
2023-06-10,45.56
2023-06-11,44.96
2023-06-12,48.38
2023-06-13,47.27
2023-06-14,47.95
2023-06-15,47.74
2023-06-16,46.88
2023-06-17,44.89
2023-06-18,45.94
2023-06-19,45.4
2023-06-20,47.99
2023-06-21,51.21
2023-06-22,48.06
2023-06-23,50.28
2023-06-24,49.14
2023-06-25,48.5
2023-06-26,46.87
2023-06-27,47.92
2023-06-28,46.75
2023-06-29,43.27
2023-06-30,45.49
2023-07-01,44.28
2023-07-02,46.67
2023-07-03,48.07
2023-07-04,46.92
2023-07-05,44.12
2023-07-06,46.1
2023-07-07,44.13
2023-07-08,41.54
2023-07-09,42.84
2023-07-10,42.36
2023-07-11,41.59
2023-07-12,40.45
2023-07-13,46.89
2023-07-14,45.4
2023-07-15,44.9
2023-07-16,43.2
2023-07-17,43.02
2023-07-18,42.38
2023-07-19,41.55
2023-07-20,40.38
2023-07-21,38.37
2023-07-22,38.44
2023-07-23,37.15
2023-07-24,37.01
2023-07-25,37.6
2023-07-26,36.16
2023-07-27,35.59
2023-07-28,34.27
2023-07-29,33.98
2023-07-30,35.21
2023-07-31,35.57
2023-08-01,37.06
2023-08-02,37.62
2023-08-03,36.5
2023-08-04,35.2
2023-08-05,35.44
2023-08-06,34.87
2023-08-07,34.53
2023-08-08,34.65
2023-08-09,34.51
2023-08-10,33.47
2023-08-11,30.69
2023-08-12,30.71
2023-08-13,33.43
2023-08-14,32.21
2023-08-15,31.45
2023-08-16,33.71
2023-08-17,45.77
2023-08-18,42.63
2023-08-19,41.71
2023-08-20,39.09
2023-08-21,40.31
2023-08-22,43.36
2023-08-23,40.12
2023-08-24,41.42
2023-08-25,38.17
2023-08-26,39.26
2023-08-27,39.19
2023-08-28,38.08
2023-08-29,38.11
2023-08-30,36.55
2023-08-31,36.93
2023-09-01,37.65
2023-09-02,36.07
2023-09-03,39.23
2023-09-04,38.77
2023-09-05,37.23
2023-09-06,39.5
2023-09-07,37.44
2023-09-08,36.94
2023-09-09,36.17
2023-09-10,38.76
2023-09-11,41.61
2023-09-12,39.57
2023-09-13,39.13
2023-09-14,37.97
2023-09-15,37.04
2023-09-16,36.54
2023-09-17,35.69
2023-09-18,37.4
2023-09-19,37.78
2023-09-20,35.84
2023-09-21,35.6
2023-09-22,33.32
2023-09-23,34.43
2023-09-24,35.34
2023-09-25,35.93
2023-09-26,34.81
2023-09-27,32.49
2023-09-28,38.57
2023-09-29,34.74
2023-09-30,35.16
2023-10-01,36.32
2023-10-02,36.43
2023-10-03,36.91
2023-10-04,34.81
2023-10-05,34.93
2023-10-06,34.34
2023-10-07,33.74
2023-10-08,35.75
2023-10-09,37.28
2023-10-10,36.55
2023-10-11,36.78
2023-10-12,36.51
2023-10-13,36.92
2023-10-14,36.76
2023-10-15,37.46
2023-10-16,36.91
2023-10-17,35.39
2023-10-18,34.75
2023-10-19,34.63
2023-10-20,38.43
2023-10-21,41.61
2023-10-22,45.52
2023-10-23,48.48
2023-10-24,50.66
2023-10-25,49.59
2023-10-26,50.89
2023-10-27,43.84
2023-10-28,46.05
2023-10-29,49.93
2023-10-30,50.31
2023-10-31,51.68
2023-11-01,55.87
2023-11-02,56.46
2023-11-03,55.39
2023-11-04,58.79
2023-11-05,61.06
2023-11-06,58.1
2023-11-07,55.69
2023-11-08,56.14
2023-11-09,64.58
2023-11-10,58.02
2023-11-11,58.99
2023-11-12,59.6
2023-11-13,62.47
2023-11-14,61.27
2023-11-15,63.54
2023-11-16,58.39
2023-11-17,57.22
2023-11-18,54.43
2023-11-19,57.2
2023-11-20,57.46
2023-11-21,55.37
2023-11-22,54.87
2023-11-23,54.03
2023-11-24,54.25
2023-11-25,54.35
2023-11-26,53.58
2023-11-27,50.25
2023-11-28,48.99
2023-11-29,50.17
2023-11-30,50.5
2023-12-01,51.46
2023-12-02,55.17
2023-12-03,55.64
2023-12-04,56.48
2023-12-05,57.47
2023-12-06,55.0
2023-12-07,56.75
2023-12-08,57.54
2023-12-09,56.51
2023-12-10,57.1
2023-12-11,60.64
2023-12-12,57.13
2023-12-13,57.48
2023-12-14,56.63
2023-12-15,55.29
2023-12-16,56.09
2023-12-17,57.2
2023-12-18,58.12
2023-12-19,59.13
2023-12-20,56.54
2023-12-21,58.46
2023-12-22,60.46
2023-12-23,62.06
2023-12-24,62.22
2023-12-25,59.62
2023-12-26,61.89
2023-12-27,66.96
2023-12-28,66.49
2023-12-29,66.24
2023-12-30,69.58
2023-12-31,70.15
2024-01-01,70.21
2024-01-02,68.55
2024-01-03,68.87
2024-01-04,69.48
2024-01-05,70.64
2024-01-06,73.05
2024-01-07,74.59
2024-01-08,69.84
2024-01-09,69.32
2024-01-10,69.57
2024-01-11,64.51
2024-01-12,63.99
2024-01-13,63.65
2024-01-14,65.08
2024-01-15,62.04
2024-01-16,61.58
2024-01-17,54.53
2024-01-18,47.31
2024-01-19,47.29
2024-01-20,45.33
2024-01-21,46.04
2024-01-22,47.66
2024-01-23,51.41
2024-01-24,46.37
2024-01-25,46.8
2024-01-26,43.92
2024-01-27,43.75
2024-01-28,45.52
2024-01-29,45.9
2024-01-30,48.42
2024-01-31,46.54
2024-02-01,45.77
2024-02-02,43.38
2024-02-03,42.37
2024-02-04,43.75
2024-02-05,42.29
2024-02-06,45.02
2024-02-07,45.84
2024-02-08,45.9
2024-02-09,49.39
2024-02-10,49.61
2024-02-11,51.0
2024-02-12,56.78
2024-02-13,54.03
2024-02-14,58.19
2024-02-15,59.11
2024-02-16,58.06
2024-02-17,59.05
2024-02-18,63.49
2024-02-19,61.49
2024-02-20,61.31
2024-02-21,60.26
2024-02-22,60.6
2024-02-23,58.22
2024-02-24,60.27
2024-02-25,63.16
2024-02-26,61.4
2024-02-27,62.53
2024-02-28,68.25
2024-02-29,67.36
2024-03-01,68.17
2024-03-02,68.27
2024-03-03,75.07
2024-03-04,75.57
2024-03-05,76.92
2024-03-06,78.95
2024-03-07,74.68
2024-03-08,76.24
2024-03-09,77.06
2024-03-10,80.39
2024-03-11,85.18
2024-03-12,74.43
2024-03-13,73.39
2024-03-14,72.33
2024-03-15,75.54
2024-03-16,78.79
2024-03-17,75.04
2024-03-18,75.13
2024-03-19,82.45
2024-03-20,78.17
2024-03-21,78.0
2024-03-22,76.56
2024-03-23,77.85
2024-03-24,75.67
2024-03-25,77.54
2024-03-26,78.8
2024-03-27,79.35
2024-03-28,80.41
2024-03-29,79.11
2024-03-30,79.64
2024-03-31,81.02
2024-04-01,78.68
2024-04-02,77.7
2024-04-03,75.93
2024-04-04,74.3
2024-04-05,72.91
2024-04-06,72.29
2024-04-07,79.16
2024-04-08,79.57
2024-04-09,76.76
2024-04-10,74.05
2024-04-11,71.64
2024-04-12,69.61
2024-04-13,80.22
2024-04-14,75.99
2024-04-15,74.04
2024-04-16,78.08
2024-04-17,77.39
2024-04-18,74.44
2024-04-19,76.06
2024-04-20,75.39
2024-04-21,74.47
2024-04-22,74.1
2024-04-23,70.14
2024-04-24,69.89
2024-04-25,67.12
2024-04-26,65.9
2024-04-27,67.65
2024-04-28,65.45
2024-04-29,62.56
2024-04-30,71.72
2024-05-01,73.05
2024-05-02,64.01
2024-05-03,66.18
2024-05-04,68.45
2024-05-05,69.38
2024-05-06,66.64
2024-05-07,64.45
2024-05-08,63.06
2024-05-09,61.45
2024-05-10,63.61
2024-05-11,61.61
2024-05-12,62.18
2024-05-13,63.82
2024-05-14,63.21
2024-05-15,62.31
2024-05-16,60.73
2024-05-17,60.84
2024-05-18,61.31
2024-05-19,63.69
2024-05-20,79.17
2024-05-21,79.34
2024-05-22,77.77
2024-05-23,67.48
2024-05-24,65.31
2024-05-25,65.2
2024-05-26,69.18
2024-05-27,66.91
2024-05-28,66.61
2024-05-29,67.8
2024-05-30,65.12
2024-05-31,66.78
2024-06-01,68.1
2024-06-02,67.43
2024-06-03,65.02
2024-06-04,64.83
2024-06-05,67.91
2024-06-06,62.85
2024-06-07,62.08
2024-06-08,61.95
2024-06-09,63.03
2024-06-10,62.54
2024-06-11,64.86
2024-06-12,62.65
2024-06-13,60.39
2024-06-14,61.06
2024-06-15,62.98
2024-06-16,63.23
2024-06-17,61.69
2024-06-18,64.26
2024-06-19,65.95
2024-06-20,64.14
2024-06-21,62.71
2024-06-22,62.83
2024-06-23,66.06
2024-06-24,64.01
2024-06-25,61.76
2024-06-26,59.83
2024-06-27,61.35
2024-06-28,58.09
2024-06-29,57.12
2024-06-30,58.31
2024-07-01,59.98
2024-07-02,56.37
2024-07-03,57.93
2024-07-04,59.25
2024-07-05,62.53
2024-07-06,62.13
2024-07-07,62.72
2024-07-08,65.23
2024-07-09,63.07
2024-07-10,61.55
2024-07-11,60.72
2024-07-12,57.98
2024-07-13,58.5
2024-07-14,60.17
2024-07-15,64.61
2024-07-16,64.69
2024-07-17,67.05
2024-07-18,64.84
2024-07-19,66.46
2024-07-20,67.93
2024-07-21,70.97
2024-07-22,68.61
2024-07-23,65.34
2024-07-24,62.76
2024-07-25,64.93
2024-07-26,62.88
2024-07-27,61.44
2024-07-28,59.35
2024-07-29,57.89
2024-07-30,56.23
2024-07-31,54.87
2024-08-01,54.92
2024-08-02,56.76
2024-08-03,59.69
2024-08-04,68.27
2024-08-05,76.22
2024-08-06,73.04
2024-08-07,76.02
2024-08-08,70.72
2024-08-09,71.35
2024-08-10,71.68
2024-08-11,74.26
2024-08-12,73.43
2024-08-13,72.03
2024-08-14,69.1
2024-08-15,66.73
2024-08-16,64.67
2024-08-17,64.66
2024-08-18,66.78
2024-08-19,64.4
2024-08-20,64.91
2024-08-21,63.55
2024-08-22,62.24
2024-08-23,62.66
2024-08-24,62.54
2024-08-25,62.35
2024-08-26,61.04
2024-08-27,64.29
2024-08-28,62.68
2024-08-29,62.86
2024-08-30,63.34
2024-08-31,61.91
2024-09-01,65.62
2024-09-02,64.49
2024-09-03,66.49
2024-09-04,67.35
2024-09-05,67.42
2024-09-06,73.05
2024-09-07,71.75
2024-09-08,71.6
2024-09-09,68.25
2024-09-10,65.74
2024-09-11,62.55
2024-09-12,62.68
2024-09-13,61.67
2024-09-14,61.46
2024-09-15,64.18
